,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,1.5443794,1.475707,0.5948899,0.5848593,0.52891755,0.45137024,0.34720355,0.30476457,0.26425618,0.1543224,0.11574179,0.07253061,0.06942539,0.021972556,0.00036694013,0.037819024,-0.104563534,-0.20834416,-0.21297476,0.6022563,0.109180674,0.037422284,0.38890085,0.25050887,0.18723659,-0.083728105,-0.014283602,0.014266457,0.057758547,0.035380706,0.0076028695,-0.020174967,0.028277805,0.090391755
1800,1.5443794,1.475707,0.5948899,0.5848593,0.52891755,0.45137024,0.34720355,0.30476457,0.26425618,0.1543224,0.11574179,0.07253061,0.06942539,0.021972556,0.00036694013,0.037819024,-0.104563534,-0.20834416,-0.21297476,0.6022563,0.109180674,0.037422284,0.38890085,0.25050887,0.18723659,-0.083728105,-0.014283602,0.014266457,0.057758547,0.035380706,0.0076028695,-0.020174967,0.028277805,0.090391755
3600,1.5443794,1.475707,0.5948899,0.5848593,0.52891755,0.45137024,0.34720355,0.30476457,0.26425618,0.1543224,0.11574179,0.07253061,0.06942539,0.021972556,0.00036694013,0.037819024,-0.104563534,-0.20834416,-0.21297476,0.6022563,0.109180674,0.037422284,0.38890085,0.25050887,0.18723659,-0.083728105,-0.014283602,0.014266457,0.057758547,0.035380706,0.0076028695,-0.020174967,0.028277805,0.090391755
5400,1.5443794,1.475707,0.5948899,0.5848593,0.52891755,0.45137024,0.34720355,0.30476457,0.26425618,0.1543224,0.11574179,0.07253061,0.06942539,0.021972556,0.00036694013,0.037819024,-0.104563534,-0.20834416,-0.21297476,0.6022563,0.109180674,0.037422284,0.38890085,0.25050887,0.18723659,-0.083728105,-0.014283602,0.014266457,0.057758547,0.035380706,0.0076028695,-0.020174967,0.028277805,0.090391755
7200,1.5443794,1.475707,0.5948899,0.5848593,0.52891755,0.45137024,0.34720355,0.30476457,0.26425618,0.1543224,0.11574179,0.07253061,0.06942539,0.021972556,0.00036694013,0.037819024,-0.104563534,-0.20834416,-0.21297476,0.6022563,0.109180674,0.037422284,0.38890085,0.25050887,0.18723659,-0.083728105,-0.014283602,0.014266457,0.057758547,0.035380706,0.0076028695,-0.020174967,0.028277805,0.090391755
9000,1.5443794,1.475707,0.5948899,0.5848593,0.52891755,0.45137024,0.34720355,0.30476457,0.26425618,0.1543224,0.11574179,0.07253061,0.06942539,0.021972556,0.00036694013,0.037819024,-0.104563534,-0.20834416,-0.21297476,0.6022563,0.109180674,0.037422284,0.38890085,0.25050887,0.18723659,-0.083728105,-0.014283602,0.014266457,0.057758547,0.035380706,0.0076028695,-0.020174967,0.028277805,0.090391755
10800,1.5443794,1.475707,0.5948899,0.5848593,0.52891755,0.45137024,0.34720355,0.30476457,0.26425618,0.1543224,0.11574179,0.07253061,0.06942539,0.021972556,0.00036694013,0.037819024,-0.104563534,-0.20834416,-0.21297476,0.6022563,0.109180674,0.037422284,0.38890085,0.25050887,0.18723659,-0.083728105,-0.014283602,0.014266457,0.057758547,0.035380706,0.0076028695,-0.020174967,0.028277805,0.090391755
12600,1.5443794,1.475707,0.5948899,0.5848593,0.52891755,0.45137024,0.34720355,0.30476457,0.26425618,0.1543224,0.11574179,0.07253061,0.06942539,0.021972556,0.00036694013,0.037819024,-0.104563534,-0.20834416,-0.21297476,0.6022563,0.109180674,0.037422284,0.38890085,0.25050887,0.18723659,-0.083728105,-0.014283602,0.014266457,0.057758547,0.035380706,0.0076028695,-0.020174967,0.028277805,0.090391755
14400,1.5443794,1.475707,0.5948899,0.5848593,0.52891755,0.45137024,0.34720355,0.30476457,0.26425618,0.1543224,0.11574179,0.07253061,0.06942539,0.021972556,0.00036694013,0.037819024,-0.104563534,-0.20834416,-0.21297476,0.6022563,0.109180674,0.037422284,0.38890085,0.25050887,0.18723659,-0.083728105,-0.014283602,0.014266457,0.057758547,0.035380706,0.0076028695,-0.020174967,0.028277805,0.090391755
16200,1.5443794,1.475707,0.5948899,0.5848593,0.52891755,0.45137024,0.34720355,0.30476457,0.26425618,0.1543224,0.11574179,0.07253061,0.06942539,0.021972556,0.00036694013,0.037819024,-0.104563534,-0.20834416,-0.21297476,0.6022563,0.109180674,0.037422284,0.38890085,0.25050887,0.18723659,-0.083728105,-0.014283602,0.014266457,0.057758547,0.035380706,0.0076028695,-0.020174967,0.028277805,0.090391755
