,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,1.5422487,1.4735764,0.59481215,0.5847815,0.5288398,0.45129248,0.3471258,0.3046868,0.26417843,0.1543224,0.11574179,0.07253061,0.06934765,0.02189481,0.00028919496,0.03778195,-0.10452646,-0.20830707,-0.2129377,0.6002404,0.11284414,0.037422284,0.38901561,0.25061607,0.18734378,-0.08384292,-0.014398418,0.01415164,0.05776616,0.035388328,0.0076104896,-0.020167347,0.028270187,0.09038413
1800,1.5422487,1.4735764,0.59481215,0.5847815,0.5288398,0.45129248,0.3471258,0.3046868,0.26417843,0.1543224,0.11574179,0.07253061,0.06934765,0.02189481,0.00028919496,0.03778195,-0.10452646,-0.20830707,-0.2129377,0.6002404,0.11284414,0.037422284,0.38901561,0.25061607,0.18734378,-0.08384292,-0.014398418,0.01415164,0.05776616,0.035388328,0.0076104896,-0.020167347,0.028270187,0.09038413
3600,1.5422487,1.4735764,0.59481215,0.5847815,0.5288398,0.45129248,0.3471258,0.3046868,0.26417843,0.1543224,0.11574179,0.07253061,0.06934765,0.02189481,0.00028919496,0.03778195,-0.10452646,-0.20830707,-0.2129377,0.6002404,0.11284414,0.037422284,0.38901561,0.25061607,0.18734378,-0.08384292,-0.014398418,0.01415164,0.05776616,0.035388328,0.0076104896,-0.020167347,0.028270187,0.09038413
5400,1.5422487,1.4735764,0.59481215,0.5847815,0.5288398,0.45129248,0.3471258,0.3046868,0.26417843,0.1543224,0.11574179,0.07253061,0.06934765,0.02189481,0.00028919496,0.03778195,-0.10452646,-0.20830707,-0.2129377,0.6002404,0.11284414,0.037422284,0.38901561,0.25061607,0.18734378,-0.08384292,-0.014398418,0.01415164,0.05776616,0.035388328,0.0076104896,-0.020167347,0.028270187,0.09038413
7200,1.5422487,1.4735764,0.59481215,0.5847815,0.5288398,0.45129248,0.3471258,0.3046868,0.26417843,0.1543224,0.11574179,0.07253061,0.06934765,0.02189481,0.00028919496,0.03778195,-0.10452646,-0.20830707,-0.2129377,0.6002404,0.11284414,0.037422284,0.38901561,0.25061607,0.18734378,-0.08384292,-0.014398418,0.01415164,0.05776616,0.035388328,0.0076104896,-0.020167347,0.028270187,0.09038413
9000,1.5422487,1.4735764,0.59481215,0.5847815,0.5288398,0.45129248,0.3471258,0.3046868,0.26417843,0.1543224,0.11574179,0.07253061,0.06934765,0.02189481,0.00028919496,0.03778195,-0.10452646,-0.20830707,-0.2129377,0.6002404,0.11284414,0.037422284,0.38901561,0.25061607,0.18734378,-0.08384292,-0.014398418,0.01415164,0.05776616,0.035388328,0.0076104896,-0.020167347,0.028270187,0.09038413
10800,1.5422487,1.4735764,0.59481215,0.5847815,0.5288398,0.45129248,0.3471258,0.3046868,0.26417843,0.1543224,0.11574179,0.07253061,0.06934765,0.02189481,0.00028919496,0.03778195,-0.10452646,-0.20830707,-0.2129377,0.6002404,0.11284414,0.037422284,0.38901561,0.25061607,0.18734378,-0.08384292,-0.014398418,0.01415164,0.05776616,0.035388328,0.0076104896,-0.020167347,0.028270187,0.09038413
12600,1.5422487,1.4735764,0.59481215,0.5847815,0.5288398,0.45129248,0.3471258,0.3046868,0.26417843,0.1543224,0.11574179,0.07253061,0.06934765,0.02189481,0.00028919496,0.03778195,-0.10452646,-0.20830707,-0.2129377,0.6002404,0.11284414,0.037422284,0.38901561,0.25061607,0.18734378,-0.08384292,-0.014398418,0.01415164,0.05776616,0.035388328,0.0076104896,-0.020167347,0.028270187,0.09038413
14400,1.5422487,1.4735764,0.59481215,0.5847815,0.5288398,0.45129248,0.3471258,0.3046868,0.26417843,0.1543224,0.11574179,0.07253061,0.06934765,0.02189481,0.00028919496,0.03778195,-0.10452646,-0.20830707,-0.2129377,0.6002404,0.11284414,0.037422284,0.38901561,0.25061607,0.18734378,-0.08384292,-0.014398418,0.01415164,0.05776616,0.035388328,0.0076104896,-0.020167347,0.028270187,0.09038413
16200,1.5422487,1.4735764,0.59481215,0.5847815,0.5288398,0.45129248,0.3471258,0.3046868,0.26417843,0.1543224,0.11574179,0.07253061,0.06934765,0.02189481,0.00028919496,0.03778195,-0.10452646,-0.20830707,-0.2129377,0.6002404,0.11284414,0.037422284,0.38901561,0.25061607,0.18734378,-0.08384292,-0.014398418,0.01415164,0.05776616,0.035388328,0.0076104896,-0.020167347,0.028270187,0.09038413
