,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
1800,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
3600,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
5400,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
7200,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
9000,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
10800,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
12600,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
14400,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
16200,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
18000,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
19800,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
21600,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
23400,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
25200,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
27000,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
28800,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
30600,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
32400,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
34200,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
36000,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
37800,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
39600,1.5398754,1.4712031,0.59481245,0.5847818,0.5288401,0.4512928,0.34712607,0.30468714,0.26417872,0.1543224,0.11574179,0.07253061,0.06934795,0.021895107,0.0002894917,0.037782095,-0.1045266,-0.2083072,-0.21293783,0.59786665,0.109180674,0.037422284,0.39030534,0.2518588,0.18729639,-0.083842486,-0.01439798,0.014152079,0.05781313,0.035435293,0.0076574543,-0.020120384,0.02822322,0.09033717
