,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
1800,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
3600,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
5400,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
7200,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
9000,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
10800,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
12600,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
14400,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
16200,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
18000,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
19800,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
21600,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
23400,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
25200,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
27000,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
28800,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
30600,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
32400,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
34200,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
36000,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
37800,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
39600,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
41400,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
43200,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
45000,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
46800,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
48600,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
50400,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
52200,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
54000,1.5470526,1.4783803,0.59498733,0.58495677,0.52901506,0.45146772,0.34730104,0.30486208,0.2643537,0.1543224,0.11574179,0.07253061,0.06952289,0.022070047,0.00046443043,0.037865706,-0.104610205,-0.20839083,-0.21302144,0.60478526,0.109180674,0.037422284,0.38875666,0.25037426,0.18710198,-0.083583936,-0.014139428,0.014410632,0.057748973,0.03537114,0.007593302,-0.020184534,0.028287372,0.09040132
