,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,1.5402038,1.4715315,0.5960627,0.58603203,0.53009033,0.45254305,0.3483763,0.30593735,0.26542896,0.15594095,0.117360346,0.07253061,0.06897962,0.021526784,-7.883258e-05,0.037814874,-0.10455938,-0.20834,-0.2129706,0.596912,0.109180674,0.037422284,0.38935074,0.25092894,0.18765664,-0.08417803,-0.014733524,0.0138165355,0.057788413,0.035410576,0.007632739,-0.0201451,0.028247936,0.09036189
1800,1.5402038,1.4715315,0.5960627,0.58603203,0.53009033,0.45254305,0.3483763,0.30593735,0.26542896,0.15594095,0.117360346,0.07253061,0.06897962,0.021526784,-7.883258e-05,0.037814874,-0.10455938,-0.20834,-0.2129706,0.596912,0.109180674,0.037422284,0.38935074,0.25092894,0.18765664,-0.08417803,-0.014733524,0.0138165355,0.057788413,0.035410576,0.007632739,-0.0201451,0.028247936,0.09036189
3600,1.5403283,1.471656,0.5961692,0.58613855,0.5301968,0.4526495,0.3484828,0.30604383,0.26553544,0.15606546,0.11748483,0.07253061,0.068961576,0.021508737,-9.6877644e-05,0.037822288,-0.10456679,-0.20834741,-0.21297804,0.59692264,0.109180674,0.037422284,0.38936135,0.25093883,0.18766657,-0.084188655,-0.014744154,0.013805907,0.05778912,0.03541128,0.0076334453,-0.020144392,0.02824723,0.09036118
5400,1.5403283,1.471656,0.5961692,0.58613855,0.5301968,0.4526495,0.3484828,0.30604383,0.26553544,0.15606546,0.11748483,0.07253061,0.068961576,0.021508737,-9.6877644e-05,0.037822288,-0.10456679,-0.20834741,-0.21297804,0.59692264,0.109180674,0.037422284,0.38936135,0.25093883,0.18766657,-0.084188655,-0.014744154,0.013805907,0.05778912,0.03541128,0.0076334453,-0.020144392,0.02824723,0.09036118
7200,1.5403283,1.471656,0.5961692,0.58613855,0.5301968,0.4526495,0.3484828,0.30604383,0.26553544,0.15606546,0.11748483,0.07253061,0.068961576,0.021508737,-9.6877644e-05,0.037822288,-0.10456679,-0.20834741,-0.21297804,0.59692264,0.109180674,0.037422284,0.38936135,0.25093883,0.18766657,-0.084188655,-0.014744154,0.013805907,0.05778912,0.03541128,0.0076334453,-0.020144392,0.02824723,0.09036118
9000,1.5403283,1.471656,0.5961692,0.58613855,0.5301968,0.4526495,0.3484828,0.30604383,0.26553544,0.15606546,0.11748483,0.07253061,0.068961576,0.021508737,-9.6877644e-05,0.037822288,-0.10456679,-0.20834741,-0.21297804,0.59692264,0.109180674,0.037422284,0.38936135,0.25093883,0.18766657,-0.084188655,-0.014744154,0.013805907,0.05778912,0.03541128,0.0076334453,-0.020144392,0.02824723,0.09036118
10800,1.5402038,1.4715315,0.5960627,0.58603203,0.53009033,0.45254305,0.3483763,0.30593735,0.26542896,0.15594095,0.117360346,0.07253061,0.06897962,0.021526784,-7.883258e-05,0.037814874,-0.10455938,-0.20834,-0.2129706,0.596912,0.109180674,0.037422284,0.38935074,0.25092894,0.18765664,-0.08417803,-0.014733524,0.0138165355,0.057788413,0.035410576,0.007632739,-0.0201451,0.028247936,0.09036189
12600,1.5402038,1.4715315,0.5960627,0.58603203,0.53009033,0.45254305,0.3483763,0.30593735,0.26542896,0.15594095,0.117360346,0.07253061,0.06897962,0.021526784,-7.883258e-05,0.037814874,-0.10455938,-0.20834,-0.2129706,0.596912,0.109180674,0.037422284,0.38935074,0.25092894,0.18765664,-0.08417803,-0.014733524,0.0138165355,0.057788413,0.035410576,0.007632739,-0.0201451,0.028247936,0.09036189
14400,1.5400792,1.4714069,0.59595615,0.5859256,0.5299839,0.45243657,0.34826982,0.3058309,0.2653225,0.15581645,0.11723583,0.07253061,0.068997666,0.021544833,-6.078343e-05,0.037807453,-0.10455196,-0.20833257,-0.2129632,0.5969014,0.109180674,0.037422284,0.38934013,0.25091898,0.18764673,-0.0841674,-0.014722892,0.013827167,0.057787705,0.03540987,0.0076320325,-0.020145804,0.028248642,0.09036259
16200,1.5400792,1.4714069,0.59595615,0.5859256,0.5299839,0.45243657,0.34826982,0.3058309,0.2653225,0.15581645,0.11723583,0.07253061,0.068997666,0.021544833,-6.078343e-05,0.037807453,-0.10455196,-0.20833257,-0.2129632,0.5969014,0.109180674,0.037422284,0.38934013,0.25091898,0.18764673,-0.0841674,-0.014722892,0.013827167,0.057787705,0.03540987,0.0076320325,-0.020145804,0.028248642,0.09036259
