,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,1.5459477,1.4772756,0.6009766,0.5909459,0.5350042,0.45745692,0.35329017,0.31085125,0.27034283,0.1543224,0.11574179,0.07253061,0.0681495,0.02069666,-0.00090895453,0.03815491,-0.104899414,-0.20868003,-0.21331066,0.59740216,0.109180674,0.037422284,0.3898408,0.25138643,0.18811415,-0.084668115,-0.015223606,0.013326456,0.057820976,0.03544314,0.0076652993,-0.020112539,0.028215375,0.09032933
1800,1.5459477,1.4772756,0.6009766,0.5909459,0.5350042,0.45745692,0.35329017,0.31085125,0.27034283,0.1543224,0.11574179,0.07253061,0.0681495,0.02069666,-0.00090895453,0.03815491,-0.104899414,-0.20868003,-0.21331066,0.59740216,0.109180674,0.037422284,0.3898408,0.25138643,0.18811415,-0.084668115,-0.015223606,0.013326456,0.057820976,0.03544314,0.0076652993,-0.020112539,0.028215375,0.09032933
3600,1.5459477,1.4772756,0.6009766,0.5909459,0.5350042,0.45745692,0.35329017,0.31085125,0.27034283,0.1543224,0.11574179,0.07253061,0.0681495,0.02069666,-0.00090895453,0.03815491,-0.104899414,-0.20868003,-0.21331066,0.59740216,0.109180674,0.037422284,0.3898408,0.25138643,0.18811415,-0.084668115,-0.015223606,0.013326456,0.057820976,0.03544314,0.0076652993,-0.020112539,0.028215375,0.09032933
5400,1.5459477,1.4772756,0.6009766,0.5909459,0.5350042,0.45745692,0.35329017,0.31085125,0.27034283,0.1543224,0.11574179,0.07253061,0.0681495,0.02069666,-0.00090895453,0.03815491,-0.104899414,-0.20868003,-0.21331066,0.59740216,0.109180674,0.037422284,0.3898408,0.25138643,0.18811415,-0.084668115,-0.015223606,0.013326456,0.057820976,0.03544314,0.0076652993,-0.020112539,0.028215375,0.09032933
7200,1.5459477,1.4772756,0.6009766,0.5909459,0.5350042,0.45745692,0.35329017,0.31085125,0.27034283,0.1543224,0.11574179,0.07253061,0.0681495,0.02069666,-0.00090895453,0.03815491,-0.104899414,-0.20868003,-0.21331066,0.59740216,0.109180674,0.037422284,0.3898408,0.25138643,0.18811415,-0.084668115,-0.015223606,0.013326456,0.057820976,0.03544314,0.0076652993,-0.020112539,0.028215375,0.09032933
9000,1.5459477,1.4772756,0.6009766,0.5909459,0.5350042,0.45745692,0.35329017,0.31085125,0.27034283,0.1543224,0.11574179,0.07253061,0.0681495,0.02069666,-0.00090895453,0.03815491,-0.104899414,-0.20868003,-0.21331066,0.59740216,0.109180674,0.037422284,0.3898408,0.25138643,0.18811415,-0.084668115,-0.015223606,0.013326456,0.057820976,0.03544314,0.0076652993,-0.020112539,0.028215375,0.09032933
10800,1.5459477,1.4772756,0.6009766,0.5909459,0.5350042,0.45745692,0.35329017,0.31085125,0.27034283,0.1543224,0.11574179,0.07253061,0.0681495,0.02069666,-0.00090895453,0.03815491,-0.104899414,-0.20868003,-0.21331066,0.59740216,0.109180674,0.037422284,0.3898408,0.25138643,0.18811415,-0.084668115,-0.015223606,0.013326456,0.057820976,0.03544314,0.0076652993,-0.020112539,0.028215375,0.09032933
12600,1.5459477,1.4772756,0.6009766,0.5909459,0.5350042,0.45745692,0.35329017,0.31085125,0.27034283,0.1543224,0.11574179,0.07253061,0.0681495,0.02069666,-0.00090895453,0.03815491,-0.104899414,-0.20868003,-0.21331066,0.59740216,0.109180674,0.037422284,0.3898408,0.25138643,0.18811415,-0.084668115,-0.015223606,0.013326456,0.057820976,0.03544314,0.0076652993,-0.020112539,0.028215375,0.09032933
14400,1.5459477,1.4772756,0.6009766,0.5909459,0.5350042,0.45745692,0.35329017,0.31085125,0.27034283,0.1543224,0.11574179,0.07253061,0.0681495,0.02069666,-0.00090895453,0.03815491,-0.104899414,-0.20868003,-0.21331066,0.59740216,0.109180674,0.037422284,0.3898408,0.25138643,0.18811415,-0.084668115,-0.015223606,0.013326456,0.057820976,0.03544314,0.0076652993,-0.020112539,0.028215375,0.09032933
16200,1.5459477,1.4772756,0.6009766,0.5909459,0.5350042,0.45745692,0.35329017,0.31085125,0.27034283,0.1543224,0.11574179,0.07253061,0.0681495,0.02069666,-0.00090895453,0.03815491,-0.104899414,-0.20868003,-0.21331066,0.59740216,0.109180674,0.037422284,0.3898408,0.25138643,0.18811415,-0.084668115,-0.015223606,0.013326456,0.057820976,0.03544314,0.0076652993,-0.020112539,0.028215375,0.09032933
