,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,1.5385852,1.469913,0.59467834,0.5846478,0.528706,0.45115876,0.34699202,0.3045531,0.2640447,0.1543224,0.11574179,0.07253061,0.06921388,0.021761045,0.00015542867,0.037718512,-0.10446302,-0.20824364,-0.21287425,0.5967741,0.109180674,0.037422284,0.38921282,0.2508002,0.1875279,-0.08404013,-0.014595626,0.013954435,0.05777926,0.035401423,0.007623582,-0.020154256,0.028257092,0.09037104
1800,1.5385852,1.469913,0.59467834,0.5846478,0.528706,0.45115876,0.34699202,0.3045531,0.2640447,0.1543224,0.11574179,0.07253061,0.06921388,0.021761045,0.00015542867,0.037718512,-0.10446302,-0.20824364,-0.21287425,0.5967741,0.109180674,0.037422284,0.38921282,0.2508002,0.1875279,-0.08404013,-0.014595626,0.013954435,0.05777926,0.035401423,0.007623582,-0.020154256,0.028257092,0.09037104
3600,1.5385852,1.469913,0.59467834,0.5846478,0.528706,0.45115876,0.34699202,0.3045531,0.2640447,0.1543224,0.11574179,0.07253061,0.06921388,0.021761045,0.00015542867,0.037718512,-0.10446302,-0.20824364,-0.21287425,0.5967741,0.109180674,0.037422284,0.38921282,0.2508002,0.1875279,-0.08404013,-0.014595626,0.013954435,0.05777926,0.035401423,0.007623582,-0.020154256,0.028257092,0.09037104
5400,1.5385852,1.469913,0.59467834,0.5846478,0.528706,0.45115876,0.34699202,0.3045531,0.2640447,0.1543224,0.11574179,0.07253061,0.06921388,0.021761045,0.00015542867,0.037718512,-0.10446302,-0.20824364,-0.21287425,0.5967741,0.109180674,0.037422284,0.38921282,0.2508002,0.1875279,-0.08404013,-0.014595626,0.013954435,0.05777926,0.035401423,0.007623582,-0.020154256,0.028257092,0.09037104
7200,1.5385852,1.469913,0.59467834,0.5846478,0.528706,0.45115876,0.34699202,0.3045531,0.2640447,0.1543224,0.11574179,0.07253061,0.06921388,0.021761045,0.00015542867,0.037718512,-0.10446302,-0.20824364,-0.21287425,0.5967741,0.109180674,0.037422284,0.38921282,0.2508002,0.1875279,-0.08404013,-0.014595626,0.013954435,0.05777926,0.035401423,0.007623582,-0.020154256,0.028257092,0.09037104
9000,1.5385852,1.469913,0.59467834,0.5846478,0.528706,0.45115876,0.34699202,0.3045531,0.2640447,0.1543224,0.11574179,0.07253061,0.06921388,0.021761045,0.00015542867,0.037718512,-0.10446302,-0.20824364,-0.21287425,0.5967741,0.109180674,0.037422284,0.38921282,0.2508002,0.1875279,-0.08404013,-0.014595626,0.013954435,0.05777926,0.035401423,0.007623582,-0.020154256,0.028257092,0.09037104
10800,1.5450846,1.4764124,0.60023785,0.5902073,0.5342656,0.4567182,0.35255152,0.3101126,0.26960418,0.16082174,0.12224113,0.07253061,0.06827403,0.020821193,-0.00078442344,0.038104046,-0.10484855,-0.20862918,-0.21325979,0.5973284,0.109180674,0.037422284,0.38976717,0.25131768,0.18804538,-0.08459445,-0.015149943,0.013400117,0.057816084,0.035438243,0.007660404,-0.020117434,0.02822027,0.09033422
12600,1.5450846,1.4764124,0.60023785,0.5902073,0.5342656,0.4567182,0.35255152,0.3101126,0.26960418,0.16082174,0.12224113,0.07253061,0.06827403,0.020821193,-0.0007844234,0.038104046,-0.10484855,-0.20862918,-0.21325979,0.5973284,0.109180674,0.037422284,0.38976717,0.25131768,0.18804538,-0.08459445,-0.015149943,0.013400117,0.057816084,0.035438243,0.007660404,-0.020117434,0.02822027,0.09033422
14400,1.5450846,1.4764124,0.60023785,0.5902073,0.5342656,0.4567182,0.35255152,0.3101126,0.26960418,0.16082174,0.12224113,0.07253061,0.06827403,0.020821193,-0.0007844234,0.038104046,-0.10484855,-0.20862918,-0.21325979,0.5973284,0.109180674,0.037422284,0.38976717,0.25131768,0.18804538,-0.08459445,-0.015149943,0.013400117,0.057816084,0.035438243,0.007660404,-0.020117434,0.02822027,0.09033422
16200,1.5450846,1.4764124,0.60023785,0.5902073,0.5342656,0.4567182,0.35255152,0.3101126,0.26960418,0.16082174,0.12224113,0.07253061,0.06827403,0.020821193,-0.0007844234,0.038104046,-0.10484855,-0.20862918,-0.21325979,0.5973284,0.109180674,0.037422284,0.38976717,0.25131768,0.18804538,-0.08459445,-0.015149943,0.013400117,0.057816084,0.035438243,0.007660404,-0.020117434,0.02822027,0.09033422
