,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,1.5473987,1.4787264,0.59856915,0.5885386,0.53259677,0.45504954,0.35088277,0.30844384,0.26793545,0.1543224,0.11574179,0.07253061,0.07310466,0.025651816,0.004046201,0.039705843,-0.10645035,-0.21023098,-0.21486159,0.5997096,0.109180674,0.037422284,0.39214826,0.25354025,0.19026795,-0.08697553,-0.017531024,0.011019036,0.057974603,0.03559677,0.007818932,-0.019958906,0.028061742,0.09017569
1800,1.5473987,1.4787264,0.59856915,0.5885386,0.53259677,0.45504954,0.35088277,0.30844384,0.26793545,0.1543224,0.11574179,0.07253061,0.07310466,0.025651816,0.004046201,0.039705843,-0.10645035,-0.21023098,-0.21486159,0.5997096,0.109180674,0.037422284,0.39214826,0.25354025,0.19026795,-0.08697553,-0.017531024,0.011019036,0.057974603,0.03559677,0.007818932,-0.019958906,0.028061742,0.09017569
3600,1.5473987,1.4787264,0.59856915,0.5885386,0.53259677,0.45504954,0.35088277,0.30844384,0.26793545,0.1543224,0.11574179,0.07253061,0.07310466,0.025651816,0.004046201,0.039705843,-0.10645035,-0.21023098,-0.21486159,0.5997096,0.109180674,0.037422284,0.39214826,0.25354025,0.19026795,-0.08697553,-0.017531024,0.011019036,0.057974603,0.03559677,0.007818932,-0.019958906,0.028061742,0.09017569
5400,1.5473987,1.4787264,0.59856915,0.5885386,0.53259677,0.45504954,0.35088277,0.30844384,0.26793545,0.1543224,0.11574179,0.07253061,0.07310466,0.025651816,0.004046201,0.039705843,-0.10645035,-0.21023098,-0.21486159,0.5997096,0.109180674,0.037422284,0.39214826,0.25354025,0.19026795,-0.08697553,-0.017531024,0.011019036,0.057974603,0.03559677,0.007818932,-0.019958906,0.028061742,0.09017569
7200,1.5473987,1.4787264,0.59856915,0.5885386,0.53259677,0.45504954,0.35088277,0.30844384,0.26793545,0.1543224,0.11574179,0.07253061,0.07310466,0.025651816,0.004046201,0.039705843,-0.10645035,-0.21023098,-0.21486159,0.5997096,0.109180674,0.037422284,0.39214826,0.25354025,0.19026795,-0.08697553,-0.017531024,0.011019036,0.057974603,0.03559677,0.007818932,-0.019958906,0.028061742,0.09017569
9000,1.5473987,1.4787264,0.59856915,0.5885386,0.53259677,0.45504954,0.35088277,0.30844384,0.26793545,0.1543224,0.11574179,0.07253061,0.07310466,0.025651816,0.004046201,0.039705843,-0.10645035,-0.21023098,-0.21486159,0.5997096,0.109180674,0.037422284,0.39214826,0.25354025,0.19026795,-0.08697553,-0.017531024,0.011019036,0.057974603,0.03559677,0.007818932,-0.019958906,0.028061742,0.09017569
10800,1.5473987,1.4787264,0.59856915,0.5885386,0.53259677,0.45504954,0.35088277,0.30844384,0.26793545,0.1543224,0.11574179,0.07253061,0.07310466,0.025651816,0.004046201,0.039705843,-0.10645035,-0.21023098,-0.21486159,0.5997096,0.109180674,0.037422284,0.39214826,0.25354025,0.19026795,-0.08697553,-0.017531024,0.011019036,0.057974603,0.03559677,0.007818932,-0.019958906,0.028061742,0.09017569
12600,1.5473987,1.4787264,0.59856915,0.5885386,0.53259677,0.45504954,0.35088277,0.30844384,0.26793545,0.1543224,0.11574179,0.07253061,0.07310466,0.025651816,0.004046201,0.039705843,-0.10645035,-0.21023098,-0.21486159,0.5997096,0.109180674,0.037422284,0.39214826,0.25354025,0.19026795,-0.08697553,-0.017531024,0.011019036,0.057974603,0.03559677,0.007818932,-0.019958906,0.028061742,0.09017569
14400,1.5473987,1.4787264,0.59856915,0.5885386,0.53259677,0.45504954,0.35088277,0.30844384,0.26793545,0.1543224,0.11574179,0.07253061,0.07310466,0.025651816,0.004046201,0.039705843,-0.10645035,-0.21023098,-0.21486159,0.5997096,0.109180674,0.037422284,0.39214826,0.25354025,0.19026795,-0.08697553,-0.017531024,0.011019036,0.057974603,0.03559677,0.007818932,-0.019958906,0.028061742,0.09017569
16200,1.5473987,1.4787264,0.59856915,0.5885386,0.53259677,0.45504954,0.35088277,0.30844384,0.26793545,0.1543224,0.11574179,0.07253061,0.07310466,0.025651816,0.004046201,0.039705843,-0.10645035,-0.21023098,-0.21486159,0.5997096,0.109180674,0.037422284,0.39214826,0.25354025,0.19026795,-0.08697553,-0.017531024,0.011019036,0.057974603,0.03559677,0.007818932,-0.019958906,0.028061742,0.09017569
