,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,1.5408645,1.4721922,0.5948311,0.5848005,0.5288587,0.45131144,0.34714472,0.30470574,0.26419738,0.1543224,0.11574179,0.07253061,0.06936658,0.021913745,0.0003081298,0.037790965,-0.104535475,-0.2083161,-0.21294671,0.59882814,0.109180674,0.037422284,0.39126685,0.25058997,0.1873177,-0.08381497,-0.014370469,0.014179591,0.057764314,0.03538647,0.007608635,-0.020169204,0.02827204,0.09038599
1800,1.5408645,1.4721922,0.5948311,0.5848005,0.5288587,0.45131144,0.34714472,0.30470574,0.26419738,0.1543224,0.11574179,0.07253061,0.06936658,0.021913745,0.0003081298,0.037790965,-0.104535475,-0.2083161,-0.21294671,0.59882814,0.109180674,0.037422284,0.39126685,0.25058997,0.1873177,-0.08381497,-0.014370469,0.014179591,0.057764314,0.03538647,0.007608635,-0.020169204,0.02827204,0.09038599
3600,1.5408645,1.4721922,0.5948311,0.5848005,0.5288587,0.45131144,0.34714472,0.30470574,0.26419738,0.1543224,0.11574179,0.07253061,0.06936658,0.021913745,0.0003081298,0.037790965,-0.104535475,-0.2083161,-0.21294671,0.59882814,0.109180674,0.037422284,0.39126685,0.25058997,0.1873177,-0.08381497,-0.014370469,0.014179591,0.057764314,0.03538647,0.007608635,-0.020169204,0.02827204,0.09038599
5400,1.5408645,1.4721922,0.5948311,0.5848005,0.5288587,0.45131144,0.34714472,0.30470574,0.26419738,0.1543224,0.11574179,0.07253061,0.06936658,0.021913745,0.0003081298,0.037790965,-0.104535475,-0.2083161,-0.21294671,0.59882814,0.109180674,0.037422284,0.39126685,0.25058997,0.1873177,-0.08381497,-0.014370469,0.014179591,0.057764314,0.03538647,0.007608635,-0.020169204,0.02827204,0.09038599
7200,1.5408645,1.4721922,0.5948311,0.5848005,0.5288587,0.45131144,0.34714472,0.30470574,0.26419738,0.1543224,0.11574179,0.07253061,0.06936658,0.021913745,0.0003081298,0.037790965,-0.104535475,-0.2083161,-0.21294671,0.59882814,0.109180674,0.037422284,0.39126685,0.25058997,0.1873177,-0.08381497,-0.014370469,0.014179591,0.057764314,0.03538647,0.007608635,-0.020169204,0.02827204,0.09038599
9000,1.5408645,1.4721922,0.5948311,0.5848005,0.5288587,0.45131144,0.34714472,0.30470574,0.26419738,0.1543224,0.11574179,0.07253061,0.06936658,0.021913745,0.0003081298,0.037790965,-0.104535475,-0.2083161,-0.21294671,0.59882814,0.109180674,0.037422284,0.39126685,0.25058997,0.1873177,-0.08381497,-0.014370469,0.014179591,0.057764314,0.03538647,0.007608635,-0.020169204,0.02827204,0.09038599
10800,1.5408645,1.4721922,0.5948311,0.5848005,0.5288587,0.45131144,0.34714472,0.30470574,0.26419738,0.1543224,0.11574179,0.07253061,0.06936658,0.021913745,0.0003081298,0.037790965,-0.104535475,-0.2083161,-0.21294671,0.59882814,0.109180674,0.037422284,0.39126685,0.25058997,0.1873177,-0.08381497,-0.014370469,0.014179591,0.057764314,0.03538647,0.007608635,-0.020169204,0.02827204,0.09038599
12600,1.5408645,1.4721922,0.5948311,0.5848005,0.5288587,0.45131144,0.34714472,0.30470574,0.26419738,0.1543224,0.11574179,0.07253061,0.06936658,0.021913745,0.0003081298,0.037790965,-0.104535475,-0.2083161,-0.21294671,0.59882814,0.109180674,0.037422284,0.39126685,0.25058997,0.1873177,-0.08381497,-0.014370469,0.014179591,0.057764314,0.03538647,0.007608635,-0.020169204,0.02827204,0.09038599
14400,1.5408645,1.4721922,0.5948311,0.5848005,0.5288587,0.45131144,0.34714472,0.30470574,0.26419738,0.1543224,0.11574179,0.07253061,0.06936658,0.021913745,0.0003081298,0.037790965,-0.104535475,-0.2083161,-0.21294671,0.59882814,0.109180674,0.037422284,0.39126685,0.25058997,0.1873177,-0.08381497,-0.014370469,0.014179591,0.057764314,0.03538647,0.007608635,-0.020169204,0.02827204,0.09038599
16200,1.5408645,1.4721922,0.5948311,0.5848005,0.5288587,0.45131144,0.34714472,0.30470574,0.26419738,0.1543224,0.11574179,0.07253061,0.06936658,0.021913745,0.0003081298,0.037790965,-0.104535475,-0.2083161,-0.21294671,0.59882814,0.109180674,0.037422284,0.39126685,0.25058997,0.1873177,-0.08381497,-0.014370469,0.014179591,0.057764314,0.03538647,0.007608635,-0.020169204,0.02827204,0.09038599
