,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,1.5385852,1.469913,0.59467834,0.5846478,0.528706,0.45115876,0.34699202,0.3045531,0.2640447,0.1543224,0.11574179,0.07253061,0.06921388,0.021761045,0.00015542867,0.037718512,-0.10446302,-0.20824364,-0.21287425,0.5967741,0.109180674,0.037422284,0.38921282,0.2508002,0.1875279,-0.08404013,-0.014595626,0.013954435,0.05777926,0.035401423,0.007623582,-0.020154256,0.028257092,0.09037104
1800,1.5385852,1.469913,0.59467834,0.5846478,0.528706,0.45115876,0.34699202,0.3045531,0.2640447,0.1543224,0.11574179,0.07253061,0.06921388,0.021761045,0.00015542867,0.037718512,-0.10446302,-0.20824364,-0.21287425,0.5967741,0.109180674,0.037422284,0.38921282,0.2508002,0.1875279,-0.08404013,-0.014595626,0.013954435,0.05777926,0.035401423,0.007623582,-0.020154256,0.028257092,0.09037104
3600,1.5385852,1.469913,0.59467834,0.5846478,0.528706,0.45115876,0.34699202,0.3045531,0.2640447,0.1543224,0.11574179,0.07253061,0.06921388,0.021761045,0.00015542867,0.037718512,-0.10446302,-0.20824364,-0.21287425,0.5967741,0.109180674,0.037422284,0.38921282,0.2508002,0.1875279,-0.08404013,-0.014595626,0.013954435,0.05777926,0.035401423,0.007623582,-0.020154256,0.028257092,0.09037104
5400,1.5385852,1.469913,0.59467834,0.5846478,0.528706,0.45115876,0.34699202,0.3045531,0.2640447,0.1543224,0.11574179,0.07253061,0.06921388,0.021761045,0.00015542867,0.037718512,-0.10446302,-0.20824364,-0.21287425,0.5967741,0.109180674,0.037422284,0.38921282,0.2508002,0.1875279,-0.08404013,-0.014595626,0.013954435,0.05777926,0.035401423,0.007623582,-0.020154256,0.028257092,0.09037104
7200,1.5410864,1.4724144,0.597036,0.5870054,0.52856225,0.45101503,0.34684828,0.30440933,0.26390094,0.1543224,0.11574179,0.07253061,0.06907014,0.021617295,1.1679814e-05,0.03777766,-0.10452217,-0.20830278,-0.2129334,0.59685874,0.109180674,0.037422284,0.38929743,0.25087914,0.18760687,-0.08412472,-0.014680223,0.013869837,0.057784878,0.035407037,0.0076292,-0.020148639,0.028251475,0.090365425
9000,1.5410864,1.4724144,0.597036,0.5870054,0.52856225,0.45101503,0.34684828,0.30440933,0.26390094,0.1543224,0.11574179,0.07253061,0.06907014,0.021617295,1.16798055e-05,0.03777766,-0.10452217,-0.20830278,-0.2129334,0.59685874,0.109180674,0.037422284,0.38929743,0.25087914,0.18760687,-0.08412472,-0.014680223,0.013869837,0.057784878,0.035407037,0.0076292,-0.020148639,0.028251475,0.090365425
10800,1.5410864,1.4724144,0.597036,0.5870054,0.52856225,0.45101503,0.34684828,0.30440933,0.26390094,0.1543224,0.11574179,0.07253061,0.06907014,0.021617295,1.16798055e-05,0.03777766,-0.10452217,-0.20830278,-0.2129334,0.59685874,0.109180674,0.037422284,0.38929743,0.25087914,0.18760687,-0.08412472,-0.014680223,0.013869837,0.057784878,0.035407037,0.0076292,-0.020148639,0.028251475,0.090365425
12600,1.5410864,1.4724144,0.597036,0.5870054,0.52856225,0.45101503,0.34684828,0.30440933,0.26390094,0.1543224,0.11574179,0.07253061,0.06907014,0.021617295,1.16798055e-05,0.03777766,-0.10452217,-0.20830278,-0.2129334,0.59685874,0.109180674,0.037422284,0.38929743,0.25087914,0.18760687,-0.08412472,-0.014680223,0.013869837,0.057784878,0.035407037,0.0076292,-0.020148639,0.028251475,0.090365425
14400,1.5410864,1.4724144,0.597036,0.5870054,0.52856225,0.45101503,0.34684828,0.30440933,0.26390094,0.1543224,0.11574179,0.07253061,0.06907014,0.021617295,1.16798055e-05,0.03777766,-0.10452217,-0.20830278,-0.2129334,0.59685874,0.109180674,0.037422284,0.38929743,0.25087914,0.18760687,-0.08412472,-0.014680223,0.013869837,0.057784878,0.035407037,0.0076292,-0.020148639,0.028251475,0.090365425
16200,1.5410864,1.4724144,0.597036,0.5870054,0.52856225,0.45101503,0.34684828,0.30440933,0.26390094,0.1543224,0.11574179,0.07253061,0.06907014,0.021617295,1.16798055e-05,0.03777766,-0.10452217,-0.20830278,-0.2129334,0.59685874,0.109180674,0.037422284,0.38929743,0.25087914,0.18760687,-0.08412472,-0.014680223,0.013869837,0.057784878,0.035407037,0.0076292,-0.020148639,0.028251475,0.090365425
