,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,1.5385852,1.469913,0.59467834,0.5846478,0.528706,0.45115876,0.34699202,0.3045531,0.2640447,0.1543224,0.11574179,0.07253061,0.06921388,0.021761045,0.00015542867,0.037718512,-0.10446302,-0.20824364,-0.21287425,0.5967741,0.109180674,0.037422284,0.38921282,0.2508002,0.1875279,-0.08404013,-0.014595626,0.013954435,0.05777926,0.035401423,0.007623582,-0.020154256,0.028257092,0.09037104
1800,1.5385852,1.469913,0.59467834,0.5846478,0.528706,0.45115876,0.34699202,0.3045531,0.2640447,0.1543224,0.11574179,0.07253061,0.06921388,0.021761045,0.00015542867,0.037718512,-0.10446302,-0.20824364,-0.21287425,0.5967741,0.109180674,0.037422284,0.38921282,0.2508002,0.1875279,-0.08404013,-0.014595626,0.013954435,0.05777926,0.035401423,0.007623582,-0.020154256,0.028257092,0.09037104
3600,1.548001,1.4793289,0.59490085,0.5848702,0.52892846,0.45138118,0.34721443,0.3047755,0.2642671,0.1543224,0.11574179,0.07253061,0.06943631,0.021983469,0.00037785404,0.037344765,-0.104089275,-0.2078699,-0.22191638,0.5969255,0.109180674,0.037422284,0.38936415,0.25094146,0.18766917,-0.08419146,-0.014746947,0.013803112,0.057789303,0.035411466,0.00763363,-0.020144207,0.028247043,0.090361
5400,1.548001,1.4793289,0.59490085,0.5848702,0.52892846,0.45138118,0.34721443,0.3047755,0.2642671,0.1543224,0.11574179,0.07253061,0.06943631,0.021983469,0.000377854,0.037344765,-0.104089275,-0.2078699,-0.22191638,0.5969255,0.109180674,0.037422284,0.38936415,0.25094146,0.18766917,-0.08419146,-0.014746947,0.013803111,0.057789303,0.035411466,0.00763363,-0.020144207,0.028247043,0.090361
7200,1.548001,1.4793289,0.59490085,0.5848702,0.52892846,0.45138118,0.34721443,0.3047755,0.2642671,0.1543224,0.11574179,0.07253061,0.06943631,0.021983469,0.000377854,0.037344765,-0.104089275,-0.2078699,-0.22191638,0.5969255,0.109180674,0.037422284,0.38936415,0.25094146,0.18766917,-0.08419146,-0.014746947,0.013803111,0.057789303,0.035411466,0.00763363,-0.020144207,0.028247043,0.090361
9000,1.548001,1.4793289,0.59490085,0.5848702,0.52892846,0.45138118,0.34721443,0.3047755,0.2642671,0.1543224,0.11574179,0.07253061,0.06943631,0.021983469,0.000377854,0.037344765,-0.104089275,-0.2078699,-0.22191638,0.5969255,0.109180674,0.037422284,0.38936415,0.25094146,0.18766917,-0.08419146,-0.014746947,0.013803111,0.057789303,0.035411466,0.00763363,-0.020144207,0.028247043,0.090361
10800,1.5473286,1.4786562,0.59488463,0.58485407,0.52891237,0.45136505,0.34719837,0.30475938,0.264251,0.1543224,0.11574179,0.07253061,0.069420196,0.021967351,0.00036173774,0.037371915,-0.104116425,-0.20789704,-0.22127096,0.5969144,0.109180674,0.037422284,0.38935313,0.25093114,0.18765886,-0.08418042,-0.014735909,0.013814151,0.05778857,0.035410732,0.0076328977,-0.02014494,0.028247777,0.09036173
12600,1.5473286,1.4786562,0.59488463,0.58485407,0.52891237,0.45136505,0.34719837,0.30475938,0.264251,0.1543224,0.11574179,0.07253061,0.069420196,0.021967351,0.00036173774,0.037371915,-0.104116425,-0.20789704,-0.22127096,0.5969144,0.109180674,0.037422284,0.38935313,0.25093114,0.18765886,-0.08418042,-0.014735909,0.013814151,0.05778857,0.035410732,0.0076328977,-0.02014494,0.028247777,0.09036173
14400,1.546656,1.4779837,0.5948686,0.584838,0.5288963,0.451349,0.34718224,0.3047433,0.2642349,0.1543224,0.11574179,0.07253061,0.06940411,0.021951271,0.00034565668,0.037399,-0.10414351,-0.20792413,-0.22062548,0.59690344,0.109180674,0.037422284,0.38934213,0.25092086,0.1876486,-0.08416942,-0.0147249065,0.013825154,0.057787843,0.035410006,0.0076321666,-0.020145671,0.028248508,0.09036246
16200,1.546656,1.4779837,0.5948686,0.584838,0.5288963,0.451349,0.34718224,0.3047433,0.2642349,0.1543224,0.11574179,0.07253061,0.06940411,0.021951271,0.00034565668,0.037399,-0.10414351,-0.20792413,-0.22062548,0.59690344,0.109180674,0.037422284,0.38934213,0.25092086,0.1876486,-0.08416942,-0.0147249065,0.013825154,0.057787843,0.035410006,0.0076321666,-0.020145671,0.028248508,0.09036246
