,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,1.5385852,1.469913,0.59467834,0.5846478,0.528706,0.45115876,0.34699202,0.3045531,0.2640447,0.1543224,0.11574179,0.07253061,0.06921388,0.021761045,0.00015542867,0.037718512,-0.10446302,-0.20824364,-0.21287425,0.5967741,0.109180674,0.037422284,0.38921282,0.2508002,0.1875279,-0.08404013,-0.014595626,0.013954435,0.05777926,0.035401423,0.007623582,-0.020154256,0.028257092,0.09037104
1800,1.5385852,1.469913,0.59467834,0.5846478,0.528706,0.45115876,0.34699202,0.3045531,0.2640447,0.1543224,0.11574179,0.07253061,0.06921388,0.021761045,0.00015542867,0.037718512,-0.10446302,-0.20824364,-0.21287425,0.5967741,0.109180674,0.037422284,0.38921282,0.2508002,0.1875279,-0.08404013,-0.014595626,0.013954435,0.05777926,0.035401423,0.007623582,-0.020154256,0.028257092,0.09037104
3600,1.5512391,1.482567,0.6061347,0.5961041,0.5401623,0.4499611,0.34579435,0.30335543,0.262847,0.1543224,0.11574179,0.07253061,0.06801621,0.020563371,-0.0010422448,0.038209304,-0.10495381,-0.20873442,-0.21336505,0.59748095,0.109180674,0.037422284,0.38991973,0.2514601,0.18818782,-0.084747,-0.0153025035,0.013247556,0.05782622,0.035448384,0.007670543,-0.020107294,0.028210131,0.09032408
5400,1.5512391,1.482567,0.6061347,0.5961041,0.5401623,0.4499611,0.34579435,0.30335543,0.262847,0.1543224,0.11574179,0.07253061,0.06801621,0.020563371,-0.0010422448,0.038209304,-0.10495381,-0.20873442,-0.21336505,0.59748095,0.109180674,0.037422284,0.38991973,0.2514601,0.18818782,-0.084747,-0.0153025035,0.013247556,0.05782622,0.035448384,0.007670543,-0.020107294,0.028210131,0.09032408
7200,1.5512391,1.482567,0.6061347,0.5961041,0.5401623,0.4499611,0.34579435,0.30335543,0.262847,0.1543224,0.11574179,0.07253061,0.06801621,0.020563371,-0.0010422448,0.038209304,-0.10495381,-0.20873442,-0.21336505,0.59748095,0.109180674,0.037422284,0.38991973,0.2514601,0.18818782,-0.084747,-0.0153025035,0.013247556,0.05782622,0.035448384,0.007670543,-0.020107294,0.028210131,0.09032408
9000,1.5512391,1.482567,0.6061347,0.5961041,0.5401623,0.4499611,0.34579435,0.30335543,0.262847,0.1543224,0.11574179,0.07253061,0.06801621,0.020563371,-0.0010422448,0.038209304,-0.10495381,-0.20873442,-0.21336505,0.59748095,0.109180674,0.037422284,0.38991973,0.2514601,0.18818782,-0.084747,-0.0153025035,0.013247556,0.05782622,0.035448384,0.007670543,-0.020107294,0.028210131,0.09032408
10800,1.5503353,1.481663,0.6053164,0.5952858,0.539344,0.4500466,0.34587985,0.3034409,0.26293254,0.1543224,0.11574179,0.07253061,0.06810173,0.020648891,-0.0009567247,0.038174413,-0.10491892,-0.20869954,-0.21333015,0.59743035,0.109180674,0.037422284,0.3898691,0.2514128,0.18814056,-0.084696375,-0.015251874,0.013298186,0.057822853,0.035445016,0.007667178,-0.02011066,0.028213497,0.09032744
12600,1.5503353,1.481663,0.6053164,0.5952858,0.539344,0.4500466,0.34587985,0.3034409,0.26293254,0.1543224,0.11574179,0.07253061,0.06810173,0.020648891,-0.0009567247,0.038174413,-0.10491892,-0.20869954,-0.21333015,0.59743035,0.109180674,0.037422284,0.3898691,0.2514128,0.18814056,-0.084696375,-0.015251874,0.013298186,0.057822853,0.035445016,0.007667178,-0.02011066,0.028213497,0.09032744
14400,1.5494314,1.4807593,0.604498,0.5944674,0.5385257,0.45013213,0.3459654,0.30352646,0.26301804,0.1543224,0.11574179,0.07253061,0.068187244,0.020734409,-0.0008712071,0.0381395,-0.104884,-0.20866463,-0.21329524,0.5973798,0.109180674,0.037422284,0.38981846,0.2513656,0.18809332,-0.08464578,-0.015201271,0.01334879,0.05781949,0.035441652,0.007663815,-0.020114023,0.02821686,0.09033081
16200,1.5494314,1.4807593,0.604498,0.5944674,0.5385257,0.45013213,0.3459654,0.30352646,0.26301804,0.1543224,0.11574179,0.07253061,0.068187244,0.020734409,-0.0008712071,0.0381395,-0.104884,-0.20866463,-0.21329524,0.5973798,0.109180674,0.037422284,0.38981846,0.2513656,0.18809332,-0.08464578,-0.015201271,0.01334879,0.05781949,0.035441652,0.007663815,-0.020114023,0.02821686,0.09033081
