,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,1.5468502,1.478178,0.59498,0.5849494,0.5290077,0.4514604,0.34729365,0.30485472,0.2643463,0.1543224,0.11574179,0.07253061,0.06951551,0.02206267,0.00045705697,0.037862163,-0.10460667,-0.20838729,-0.21301791,0.60459393,0.11744573,0.045687336,0.38876754,0.25038445,0.18711218,-0.083594844,-0.014150339,0.01439972,0.057749704,0.035371862,0.0075940257,-0.020183811,0.028286649,0.0904006
1800,1.5468502,1.478178,0.59498,0.5849494,0.5290077,0.4514604,0.34729365,0.30485472,0.2643463,0.1543224,0.11574179,0.07253061,0.06951551,0.02206267,0.00045705697,0.037862163,-0.10460667,-0.20838729,-0.21301791,0.60459393,0.11744573,0.045687336,0.38876754,0.25038445,0.18711218,-0.083594844,-0.014150339,0.01439972,0.057749704,0.035371862,0.0075940257,-0.020183811,0.028286649,0.0904006
3600,1.5468502,1.478178,0.59498,0.5849494,0.5290077,0.4514604,0.34729365,0.30485472,0.2643463,0.1543224,0.11574179,0.07253061,0.06951551,0.02206267,0.00045705697,0.037862163,-0.10460667,-0.20838729,-0.21301791,0.60459393,0.11744573,0.045687336,0.38876754,0.25038445,0.18711218,-0.083594844,-0.014150339,0.01439972,0.057749704,0.035371862,0.0075940257,-0.020183811,0.028286649,0.0904006
5400,1.5468502,1.478178,0.59498,0.5849494,0.5290077,0.4514604,0.34729365,0.30485472,0.2643463,0.1543224,0.11574179,0.07253061,0.06951551,0.02206267,0.00045705697,0.037862163,-0.10460667,-0.20838729,-0.21301791,0.60459393,0.11744573,0.045687336,0.38876754,0.25038445,0.18711218,-0.083594844,-0.014150339,0.01439972,0.057749704,0.035371862,0.0075940257,-0.020183811,0.028286649,0.0904006
7200,1.5468502,1.478178,0.59498,0.5849494,0.5290077,0.4514604,0.34729365,0.30485472,0.2643463,0.1543224,0.11574179,0.07253061,0.06951551,0.02206267,0.00045705697,0.037862163,-0.10460667,-0.20838729,-0.21301791,0.60459393,0.11744573,0.045687336,0.38876754,0.25038445,0.18711218,-0.083594844,-0.014150339,0.01439972,0.057749704,0.035371862,0.0075940257,-0.020183811,0.028286649,0.0904006
9000,1.5468502,1.478178,0.59498,0.5849494,0.5290077,0.4514604,0.34729365,0.30485472,0.2643463,0.1543224,0.11574179,0.07253061,0.06951551,0.02206267,0.00045705697,0.037862163,-0.10460667,-0.20838729,-0.21301791,0.60459393,0.11744573,0.045687336,0.38876754,0.25038445,0.18711218,-0.083594844,-0.014150339,0.01439972,0.057749704,0.035371862,0.0075940257,-0.020183811,0.028286649,0.0904006
10800,1.5468502,1.478178,0.59498,0.5849494,0.5290077,0.4514604,0.34729365,0.30485472,0.2643463,0.1543224,0.11574179,0.07253061,0.06951551,0.02206267,0.00045705697,0.037862163,-0.10460667,-0.20838729,-0.21301791,0.60459393,0.11744573,0.045687336,0.38876754,0.25038445,0.18711218,-0.083594844,-0.014150339,0.01439972,0.057749704,0.035371862,0.0075940257,-0.020183811,0.028286649,0.0904006
12600,1.5468502,1.478178,0.59498,0.5849494,0.5290077,0.4514604,0.34729365,0.30485472,0.2643463,0.1543224,0.11574179,0.07253061,0.06951551,0.02206267,0.00045705697,0.037862163,-0.10460667,-0.20838729,-0.21301791,0.60459393,0.11744573,0.045687336,0.38876754,0.25038445,0.18711218,-0.083594844,-0.014150339,0.01439972,0.057749704,0.035371862,0.0075940257,-0.020183811,0.028286649,0.0904006
14400,1.5468502,1.478178,0.59498,0.5849494,0.5290077,0.4514604,0.34729365,0.30485472,0.2643463,0.1543224,0.11574179,0.07253061,0.06951551,0.02206267,0.00045705697,0.037862163,-0.10460667,-0.20838729,-0.21301791,0.60459393,0.11744573,0.045687336,0.38876754,0.25038445,0.18711218,-0.083594844,-0.014150339,0.01439972,0.057749704,0.035371862,0.0075940257,-0.020183811,0.028286649,0.0904006
16200,1.5468502,1.478178,0.59498,0.5849494,0.5290077,0.4514604,0.34729365,0.30485472,0.2643463,0.1543224,0.11574179,0.07253061,0.06951551,0.02206267,0.00045705697,0.037862163,-0.10460667,-0.20838729,-0.21301791,0.60459393,0.11744573,0.045687336,0.38876754,0.25038445,0.18711218,-0.083594844,-0.014150339,0.01439972,0.057749704,0.035371862,0.0075940257,-0.020183811,0.028286649,0.0904006
18000,1.5468502,1.478178,0.59498,0.5849494,0.5290077,0.4514604,0.34729365,0.30485472,0.2643463,0.1543224,0.11574179,0.07253061,0.06951551,0.02206267,0.00045705697,0.037862163,-0.10460667,-0.20838729,-0.21301791,0.60459393,0.11744573,0.045687336,0.38876754,0.25038445,0.18711218,-0.083594844,-0.014150339,0.01439972,0.057749704,0.035371862,0.0075940257,-0.020183811,0.028286649,0.0904006
19800,1.5468502,1.478178,0.59498,0.5849494,0.5290077,0.4514604,0.34729365,0.30485472,0.2643463,0.1543224,0.11574179,0.07253061,0.06951551,0.02206267,0.00045705697,0.037862163,-0.10460667,-0.20838729,-0.21301791,0.60459393,0.11744573,0.045687336,0.38876754,0.25038445,0.18711218,-0.083594844,-0.014150339,0.01439972,0.057749704,0.035371862,0.0075940257,-0.020183811,0.028286649,0.0904006
21600,1.5468502,1.478178,0.59498,0.5849494,0.5290077,0.4514604,0.34729365,0.30485472,0.2643463,0.1543224,0.11574179,0.07253061,0.06951551,0.02206267,0.00045705697,0.037862163,-0.10460667,-0.20838729,-0.21301791,0.60459393,0.11744573,0.045687336,0.38876754,0.25038445,0.18711218,-0.083594844,-0.014150339,0.01439972,0.057749704,0.035371862,0.0075940257,-0.020183811,0.028286649,0.0904006
23400,1.5468502,1.478178,0.59498,0.5849494,0.5290077,0.4514604,0.34729365,0.30485472,0.2643463,0.1543224,0.11574179,0.07253061,0.06951551,0.02206267,0.00045705697,0.037862163,-0.10460667,-0.20838729,-0.21301791,0.60459393,0.11744573,0.045687336,0.38876754,0.25038445,0.18711218,-0.083594844,-0.014150339,0.01439972,0.057749704,0.035371862,0.0075940257,-0.020183811,0.028286649,0.0904006
25200,1.5468502,1.478178,0.59498,0.5849494,0.5290077,0.4514604,0.34729365,0.30485472,0.2643463,0.1543224,0.11574179,0.07253061,0.06951551,0.02206267,0.00045705697,0.037862163,-0.10460667,-0.20838729,-0.21301791,0.60459393,0.11744573,0.045687336,0.38876754,0.25038445,0.18711218,-0.083594844,-0.014150339,0.01439972,0.057749704,0.035371862,0.0075940257,-0.020183811,0.028286649,0.0904006
27000,1.5468502,1.478178,0.59498,0.5849494,0.5290077,0.4514604,0.34729365,0.30485472,0.2643463,0.1543224,0.11574179,0.07253061,0.06951551,0.02206267,0.00045705697,0.037862163,-0.10460667,-0.20838729,-0.21301791,0.60459393,0.11744573,0.045687336,0.38876754,0.25038445,0.18711218,-0.083594844,-0.014150339,0.01439972,0.057749704,0.035371862,0.0075940257,-0.020183811,0.028286649,0.0904006
28800,1.5468502,1.478178,0.59498,0.5849494,0.5290077,0.4514604,0.34729365,0.30485472,0.2643463,0.1543224,0.11574179,0.07253061,0.06951551,0.02206267,0.00045705697,0.037862163,-0.10460667,-0.20838729,-0.21301791,0.60459393,0.11744573,0.045687336,0.38876754,0.25038445,0.18711218,-0.083594844,-0.014150339,0.01439972,0.057749704,0.035371862,0.0075940257,-0.020183811,0.028286649,0.0904006
30600,1.5468502,1.478178,0.59498,0.5849494,0.5290077,0.4514604,0.34729365,0.30485472,0.2643463,0.1543224,0.11574179,0.07253061,0.06951551,0.02206267,0.00045705697,0.037862163,-0.10460667,-0.20838729,-0.21301791,0.60459393,0.11744573,0.045687336,0.38876754,0.25038445,0.18711218,-0.083594844,-0.014150339,0.01439972,0.057749704,0.035371862,0.0075940257,-0.020183811,0.028286649,0.0904006
32400,1.5468502,1.478178,0.59498,0.5849494,0.5290077,0.4514604,0.34729365,0.30485472,0.2643463,0.1543224,0.11574179,0.07253061,0.06951551,0.02206267,0.00045705697,0.037862163,-0.10460667,-0.20838729,-0.21301791,0.60459393,0.11744573,0.045687336,0.38876754,0.25038445,0.18711218,-0.083594844,-0.014150339,0.01439972,0.057749704,0.035371862,0.0075940257,-0.020183811,0.028286649,0.0904006
